# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,body,0,XYRCJGIIEM,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,25,17
# x,y,z,u,w
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.169999999999999041e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.200340030706045891e+00, 4.440892098500626162e-16, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.750000000000000000e+00, 2.250000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.200340030706046335e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 2.180996693960929544e+00, 4.440892098500626162e-16, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.500000000000000000e+00, 2.500000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.180996693960929989e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 2.842405010235348417e+00, 4.440892098500626162e-16, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, 2.750000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.842405010235347973e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 3.084999999999999520e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.084999999999999520e+00
8.600583090379008144e-01, 0.000000000000000000e+00, -3.084999999999999520e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, -3.084999999999999520e+00
8.600583090379008144e-01, 0.000000000000000000e+00, -2.842405010235347973e+00, 0.000000000000000000e+00, 2.400680061412093558e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 7.500000000000000000e-01, 1.250000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, -2.842405010235347973e+00
8.600583090379008144e-01, 0.000000000000000000e+00, -2.180996693960929989e+00, 0.000000000000000000e+00, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 5.000000000000000000e-01, 1.500000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, -2.180996693960929989e+00
8.600583090379008144e-01, 0.000000000000000000e+00, -1.200340030706046779e+00, 0.000000000000000000e+00, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 2.500000000000000000e-01, 1.750000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, -1.200340030706046779e+00
8.600583090379008144e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.169999999999999041e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 4.000000000000000000e+00, 2.000000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
8.600583090379008144e-01, 0.000000000000000000e+00, 1.200340030706047667e+00, 8.881784197001252323e-16, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 3.750000000000000000e+00, 2.250000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, 1.200340030706046779e+00
8.600583090379008144e-01, 0.000000000000000000e+00, 2.180996693960929544e+00, 4.440892098500626162e-16, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 3.500000000000000000e+00, 2.500000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, 2.180996693960929989e+00
8.600583090379008144e-01, 0.000000000000000000e+00, 2.842405010235348417e+00, 4.440892098500626162e-16, 2.400680061412093558e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 3.250000000000000000e+00, 2.750000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, 2.842405010235347973e+00
8.600583090379008144e-01, 0.000000000000000000e+00, 3.084999999999999520e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 3.000000000000000000e+00, 3.000000000000000000e+00, 8.600583090379008144e-01, 0.000000000000000000e+00, 3.084999999999999520e+00
3.268221574344023495e+00, 0.000000000000000000e+00, -3.085000000000000853e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, -3.085000000000000853e+00
3.268221574344023495e+00, 0.000000000000000000e+00, -2.842405010235348861e+00, 0.000000000000000000e+00, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 7.500000000000000000e-01, 1.250000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, -2.842405010235348861e+00
3.268221574344023495e+00, 0.000000000000000000e+00, -2.180996693960929989e+00, 0.000000000000000000e+00, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 5.000000000000000000e-01, 1.500000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, -2.180996693960929989e+00
3.268221574344023495e+00, 0.000000000000000000e+00, -1.200340030706046557e+00, 2.220446049250313081e-16, 5.684810020470697722e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 2.500000000000000000e-01, 1.750000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, -1.200340030706046335e+00
3.268221574344023495e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.170000000000001705e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 4.000000000000000000e+00, 2.000000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.268221574344023495e+00, 0.000000000000000000e+00, 1.200340030706046335e+00, 0.000000000000000000e+00, 5.684810020470697722e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 3.750000000000000000e+00, 2.250000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, 1.200340030706046335e+00
3.268221574344023495e+00, 0.000000000000000000e+00, 2.180996693960930877e+00, 8.881784197001252323e-16, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 3.500000000000000000e+00, 2.500000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, 2.180996693960929989e+00
3.268221574344023495e+00, 0.000000000000000000e+00, 2.842405010235347973e+00, 8.881784197001252323e-16, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 3.250000000000000000e+00, 2.750000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, 2.842405010235348861e+00
3.268221574344023495e+00, 0.000000000000000000e+00, 3.085000000000000853e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 3.000000000000000000e+00, 3.000000000000000000e+00, 3.268221574344023495e+00, 0.000000000000000000e+00, 3.085000000000000853e+00
6.966472303206996841e+00, 0.000000000000000000e+00, -3.084999999999999964e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, -3.084999999999999964e+00
6.966472303206996841e+00, 0.000000000000000000e+00, -2.842405010235347973e+00, 0.000000000000000000e+00, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 7.500000000000000000e-01, 1.250000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, -2.842405010235347973e+00
6.966472303206996841e+00, 0.000000000000000000e+00, -2.180996693960929989e+00, 0.000000000000000000e+00, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 5.000000000000000000e-01, 1.500000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, -2.180996693960929989e+00
6.966472303206996841e+00, 0.000000000000000000e+00, -1.200340030706046557e+00, 2.220446049250313081e-16, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 2.500000000000000000e-01, 1.750000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, -1.200340030706046335e+00
6.966472303206996841e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.169999999999999929e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 4.000000000000000000e+00, 2.000000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.966472303206996841e+00, 0.000000000000000000e+00, 1.200340030706046335e+00, 0.000000000000000000e+00, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 3.750000000000000000e+00, 2.250000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, 1.200340030706046335e+00
6.966472303206996841e+00, 0.000000000000000000e+00, 2.180996693960929100e+00, 8.881784197001252323e-16, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 3.500000000000000000e+00, 2.500000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, 2.180996693960929989e+00
6.966472303206996841e+00, 0.000000000000000000e+00, 2.842405010235347085e+00, 8.881784197001252323e-16, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 3.250000000000000000e+00, 2.750000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, 2.842405010235347973e+00
6.966472303206996841e+00, 0.000000000000000000e+00, 3.084999999999999964e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.142857142857142738e-01, 3.000000000000000000e+00, 3.000000000000000000e+00, 6.966472303206996841e+00, 0.000000000000000000e+00, 3.084999999999999964e+00
1.169679300291545232e+01, 0.000000000000000000e+00, -3.084999999999999520e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, -3.084999999999999520e+00
1.169679300291545232e+01, 0.000000000000000000e+00, -2.842405010235347973e+00, 0.000000000000000000e+00, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 7.500000000000000000e-01, 1.250000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, -2.842405010235347973e+00
1.169679300291545232e+01, 0.000000000000000000e+00, -2.180996693960929989e+00, 0.000000000000000000e+00, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 5.000000000000000000e-01, 1.500000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, -2.180996693960929989e+00
1.169679300291545232e+01, 0.000000000000000000e+00, -1.200340030706045891e+00, 4.440892098500626162e-16, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 2.500000000000000000e-01, 1.750000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, -1.200340030706046335e+00
1.169679300291545232e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.169999999999999041e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 4.000000000000000000e+00, 2.000000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.169679300291545232e+01, 0.000000000000000000e+00, 1.200340030706045891e+00, 4.440892098500626162e-16, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 3.750000000000000000e+00, 2.250000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, 1.200340030706046335e+00
1.169679300291545232e+01, 0.000000000000000000e+00, 2.180996693960929544e+00, 4.440892098500626162e-16, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 3.500000000000000000e+00, 2.500000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, 2.180996693960929989e+00
1.169679300291545232e+01, 0.000000000000000000e+00, 2.842405010235348417e+00, 4.440892098500626162e-16, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 3.250000000000000000e+00, 2.750000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, 2.842405010235347973e+00
1.169679300291545232e+01, 0.000000000000000000e+00, 3.084999999999999520e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.857142857142856984e-01, 3.000000000000000000e+00, 3.000000000000000000e+00, 1.169679300291545232e+01, 0.000000000000000000e+00, 3.084999999999999520e+00
1.720116618075801895e+01, 0.000000000000000000e+00, -3.084999999999999520e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, -3.084999999999999520e+00
1.720116618075801895e+01, 0.000000000000000000e+00, -2.842405010235347973e+00, 0.000000000000000000e+00, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 7.500000000000000000e-01, 1.250000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, -2.842405010235347973e+00
1.720116618075801895e+01, 0.000000000000000000e+00, -2.180996693960929989e+00, 0.000000000000000000e+00, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 5.000000000000000000e-01, 1.500000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, -2.180996693960929989e+00
1.720116618075801895e+01, 0.000000000000000000e+00, -1.200340030706045891e+00, 4.440892098500626162e-16, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 2.500000000000000000e-01, 1.750000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, -1.200340030706046335e+00
1.720116618075801895e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.169999999999999041e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 4.000000000000000000e+00, 2.000000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.720116618075801895e+01, 0.000000000000000000e+00, 1.200340030706045891e+00, 4.440892098500626162e-16, 5.684810020470695946e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 3.750000000000000000e+00, 2.250000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, 1.200340030706046335e+00
1.720116618075801895e+01, 0.000000000000000000e+00, 2.180996693960929544e+00, 4.440892098500626162e-16, 4.361993387921859977e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 3.500000000000000000e+00, 2.500000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, 2.180996693960929989e+00
1.720116618075801895e+01, 0.000000000000000000e+00, 2.842405010235348417e+00, 4.440892098500626162e-16, 2.400680061412092670e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.571428571428571508e-01, 3.250000000000000000e+00, 2.750000000000000000e+00, 1.720116618075801895e+01, 0.000000000000000000e+00, 2.842405010235347973e+00
